name|description|type|sourcefile|rotate|width|height|refresh|bios|parent|status|manufacter
wbeachvl|World Beach Volley|parent|playmark/playmark.cpp|0|320|240|58.000000|||good|Playmark
sharkatt|Shark Attack|parent|pacific/thief.cpp|0|256|192|60.000000|||good|Pacific Novelty
thief|Thief|parent|pacific/thief.cpp|0|256|256|60.000000|||good|Pacific Novelty
natodef|NATO Defense|parent|pacific/thief.cpp|0|256|256|60.000000|||good|Pacific Novelty
natodefa|NATO Defense (alternate mazes)|clone|pacific/thief.cpp|0|256|256|60.000000||natodef|good|Pacific Novelty
mrflea|The Amazing Adventures of Mr. F. Lea|parent|pacific/mrflea.cpp|270|248|256|60.000000|||good|Pacific Novelty
holeland|Hole Land|parent|tecfri/holeland.cpp|0|512|448|60.000000|||good|Tecfri
crzrally|Crazy Rally|parent|tecfri/holeland.cpp|270|224|256|60.000000|||good|Tecfri
speedbal|Speed Ball|parent|tecfri/speedbal.cpp|270|224|256|60.000000|||good|Tecfri
sauro|Sauro|parent|tecfri/sauro.cpp|0|240|224|60.000000|||good|Tecfri
trckydoc|Tricky Doc|parent|tecfri/sauro.cpp|0|240|224|60.000000|||good|Tecfri
karatour|The Karate Tournament|parent|metro/metro.cpp|0|320|240|60.000000|||good|Mitchell
ladykill|Lady Killer|parent|metro/metro.cpp|90|240|320|60.000000|||good|Mitchell/Yanyaka
moegonta|Moeyo Gonta!! (Japan)|clone|metro/metro.cpp|90|240|320|60.000000||ladykill|good|Yanyaka
pangpoms|Pang Poms|parent|metro/metro.cpp|0|360|224|60.000000|||good|Metro
pangpomm|Pang Poms (Mitchell)|clone|metro/metro.cpp|0|360|224|60.000000||pangpoms|good|Metro/Mitchell
skyalert|Sky Alert|parent|metro/metro.cpp|270|224|360|60.000000|||good|Metro
poitto|Poitto!|parent|metro/metro.cpp|0|360|224|60.000000|||good|Able/Metro
dharma|Dharma Doujou|parent|metro/metro.cpp|0|320|224|60.000000|||good|Metro
lastfort|Last Fortress - Toride|parent|metro/metro.cpp|0|360|224|58.000000|||good|Metro
lastfero|Last Fortress - Toride (Erotic)|clone|metro/metro.cpp|0|360|224|58.000000||lastfort|good|Metro
toride2g|Toride II Adauchi Gaiden|parent|metro/metro.cpp|0|320|224|60.000000|||good|Metro
daitorid|Daitoride|parent|metro/metro.cpp|0|320|224|58.000000|||good|Metro
dokyusei|Mahjong Doukyuusei|parent|metro/metro.cpp|0|320|224|60.000000|||good|Elf/Make Software/Media Trading
dokyusp|Mahjong Doukyuusei Special|parent|metro/metro.cpp|0|384|224|60.000000|||good|Elf/Make Software/Media Trading
puzzli|Puzzli|parent|metro/metro.cpp|0|320|224|58.000000|||good|Banpresto/Metro
3kokushi|Sankokushi (Japan)|parent|metro/metro.cpp|0|320|240|60.000000|||good|Mitchell
pururun|Pururun|parent|metro/metro.cpp|0|320|224|60.000000|||good|Banpresto/Metro
balcube|Bal Cube|parent|metro/metro.cpp|0|320|224|60.000000|||good|Metro
mouja|Mouja (Japan)|parent|metro/metro.cpp|0|320|224|58.000000|||good|Etona
bangball|Bang Bang Ball (v1.05)|parent|metro/metro.cpp|0|320|224|60.000000|||good|Banpresto/Goodhouse/Kunihiko Tashiro
gakusai|Mahjong Gakuensai (Japan)|parent|metro/metro.cpp|0|320|240|60.000000|||good|MakeSoft
gakusai2|Mahjong Gakuensai 2 (Japan)|parent|metro/metro.cpp|0|320|240|60.000000|||good|MakeSoft
gunmast|Gun Master|parent|metro/metro.cpp|0|320|224|60.000000|||good|Metro
msgogo|Mouse Shooter GoGo|parent|metro/metro.cpp|0|320|224|60.000000|||good|Metro
blzntrnd|Blazing Tornado|parent|metro/metro.cpp|0|304|224|58.000000|||good|Human Amusement
gstrik2|Grand Striker 2 (Japan)|parent|metro/metro.cpp|0|304|224|58.000000|||good|Human Amusement
hyprduel|Hyper Duel (World)|parent|metro/hyprduel.cpp|0|320|224|60.000000|||good|Technosoft
hyprdelj|Hyper Duel (Japan)|clone|metro/hyprduel.cpp|0|320|224|60.000000||hyprduel|good|Technosoft
spcforce|Space Force|parent|venture/spcforce.cpp|270|224|256|60.000000|||good|Venture Line
spcforc2|Space Force (set 2)|clone|venture/spcforce.cpp|270|224|256|60.000000||spcforce|good|Elcon
meteor|Meteoroids|clone|venture/spcforce.cpp|270|224|256|60.000000||spcforce|good|Venture Line
looping|Looping (set 1)|parent|venture/looping.cpp|90|224|256|60.000000|||good|Venture Line
loopinga|Looping (set 2)|clone|venture/looping.cpp|90|224|256|60.000000||looping|good|Venture Line
skybump|Sky Bumper|parent|venture/looping.cpp|90|224|256|60.000000|||good|Venture Line
suprridr|Super Rider|parent|venture/suprridr.cpp|90|224|256|60.000000|||good|Taito/Venture Line
paradise|Paradise|parent|yunsung/paradise.cpp|90|224|256|54.000000|||good|Yun Sung
tgtball|Target Ball (Nude)|parent|yunsung/paradise.cpp|0|256|224|54.000000|||good|Yun Sung
tgtballa|Target Ball|clone|yunsung/paradise.cpp|0|256|224|54.000000||tgtball|good|Yun Sung
penky|Penky|parent|yunsung/paradise.cpp|0|256|224|54.000000|||good|Yun Sung
torus|Torus|parent|yunsung/paradise.cpp|90|224|256|54.000000|||good|Yun Sung
